Date,Actual Price,Predicted Price
2020-06-22,185.0,184.84732
2020-06-23,185.8500061035156,185.03322
2020-06-24,191.8500061035156,185.77391
2020-06-25,202.1000061035156,188.217
2020-06-26,195.1999969482422,193.47862
2020-06-29,197.25,196.59152
2020-06-30,194.6499938964844,198.7297
2020-07-01,202.8999938964844,199.13574
2020-07-02,205.8500061035156,200.96524
2020-07-03,207.5500030517578,203.50552
2020-07-06,199.8000030517578,206.0507
2020-07-07,194.25,205.69696
2020-07-08,196.3000030517578,202.79283
2020-07-09,195.4499969482422,200.19571
2020-07-10,194.3500061035156,198.05742
2020-07-13,197.5500030517578,196.35088
2020-07-14,195.8999938964844,196.17163
2020-07-15,198.6999969482422,196.19922
2020-07-16,193.8500061035156,197.16277
2020-07-17,194.0500030517578,196.9448
2020-07-20,192.6999969482422,196.4897
2020-07-21,192.25,195.70793
2020-07-22,196.5500030517578,194.90996
2020-07-23,200.6999969482422,195.49901
2020-07-24,199.6000061035156,197.58266
2020-07-27,196.3999938964844,199.40451
2020-07-28,195.3999938964844,199.81702
2020-07-29,196.6999969482422,199.3268
2020-07-30,193.3500061035156,198.93951
2020-07-31,194.1499938964844,197.72034
2020-08-03,192.6000061035156,196.72914
2020-08-04,193.6499938964844,195.63065
2020-08-05,192.8000030517578,195.07858
2020-08-06,195.3500061035156,194.64804
2020-08-07,196.0500030517578,195.10223
2020-08-10,198.8500061035156,195.97026
2020-08-11,203.0500030517578,197.56416
2020-08-12,204.1999969482422,200.17502
2020-08-13,201.4499969482422,202.7959
2020-08-14,196.3999938964844,203.96649
2020-08-17,198.75,202.86766
2020-08-18,198.5500030517578,201.81595
2020-08-19,198.4499969482422,200.89561
2020-08-20,195.8000030517578,200.20311
2020-08-21,196.8000030517578,199.03972
2020-08-24,196.6999969482422,198.30641
2020-08-25,195.3999938964844,197.89996
2020-08-26,194.9499969482422,197.39749
2020-08-27,194.25,196.911
2020-08-28,195.5500030517578,196.39694
2020-08-31,191.1000061035156,196.39273
2020-09-01,190.1999969482422,195.38388
2020-09-02,191.3500061035156,194.07788
2020-09-03,191.6000061035156,193.31966
2020-09-04,186.6999969482422,193.03496
2020-09-07,189.1000061035156,191.70738
2020-09-08,188.1499938964844,191.0411
2020-09-09,183.8000030517578,190.52591
2020-09-10,184.8999938964844,189.0681
2020-09-11,183.9499969482422,187.97539
2020-09-14,183.3500061035156,187.03964
2020-09-15,181.8000030517578,186.26979
2020-09-16,180.6499938964844,185.37244
2020-09-17,178.60000610351562,184.38135
2020-09-18,179.10000610351562,183.0865
2020-09-21,175.75,182.16132
2020-09-22,174.1999969482422,180.735
2020-09-23,172.5,179.1153
2020-09-24,166.5500030517578,177.40407
2020-09-25,170.75,174.57347
2020-09-28,173.3000030517578,173.15997
2020-09-29,169.39999389648438,173.26387
2020-09-30,171.6999969482422,172.94868
2020-10-01,170.85000610351562,173.21706
2020-10-05,169.25,173.41934
2020-10-06,169.89999389648438,173.1525
2020-10-07,169.5,172.94136
2020-10-08,167.14999389648438,172.67412
2020-10-09,167.85000610351562,171.8341
2020-10-12,172.1999969482422,171.1562
2020-10-13,170.14999389648438,171.78685
2020-10-14,167.8000030517578,172.1995
2020-10-15,165.0500030517578,171.84741
2020-10-16,165.6999969482422,170.58745
2020-10-19,168.25,169.44528
2020-10-20,167.4499969482422,169.24234
2020-10-21,167.64999389648438,169.22258
2020-10-22,168.5500030517578,169.34842
2020-10-23,170.75,169.7328
2020-10-26,168.5500030517578,170.67976
2020-10-27,167.1999969482422,171.03476
2020-10-28,165.5,170.74464
2020-10-29,163.85000610351562,169.83176
2020-10-30,165.25,168.47061
2020-11-02,166.75,167.61479
2020-11-03,170.10000610351562,167.52063
2020-11-04,169.8000030517578,168.5949
2020-11-05,174.75,169.78268
2020-11-06,173.9499969482422,172.02086
2020-11-09,172.8000030517578,173.88364
2020-11-10,178.35000610351562,174.85553
2020-11-11,185.3000030517578,176.6597
2020-11-12,188.0,180.07124
2020-11-13,187.1000061035156,183.9039
2020-11-14,188.6000061035156,186.66928
2020-11-17,187.3500061035156,188.68704
2020-11-18,184.0500030517578,189.47498
2020-11-19,187.8999938964844,188.62909
2020-11-20,191.6999969482422,188.34494
2020-11-23,190.8500061035156,189.26335
2020-11-24,195.5500030517578,190.13179
2020-11-25,193.8500061035156,192.0508
2020-11-26,194.8000030517578,193.38954
2020-11-27,193.6499938964844,194.45425
2020-12-01,194.3999938964844,194.81247
2020-12-02,195.9499969482422,195.01367
2020-12-03,196.1999969482422,195.50577
2020-12-04,198.1999969482422,196.03572
2020-12-07,203.1499938964844,196.99997
2020-12-08,202.4499969482422,199.23732
2020-12-09,205.3999938964844,201.16713
2020-12-10,212.6999969482422,203.32808
2020-12-11,216.3000030517578,207.0233
2020-12-14,215.8999938964844,211.28535
2020-12-15,213.5500030517578,214.49422
2020-12-16,214.0,215.74341
2020-12-17,213.0500030517578,215.97844
2020-12-18,214.5,215.38313
2020-12-21,202.9499969482422,214.97221
2020-12-22,203.3999938964844,211.39159
2020-12-23,207.75,207.81065
2020-12-24,208.6000061035156,206.37328
2020-12-28,209.5,206.37001
2020-12-29,211.5500030517578,207.26949
2020-12-30,211.1499938964844,208.96086
2020-12-31,209.0,210.47299
2021-01-01,213.8500061035156,210.98512
2021-01-04,213.3999938964844,212.40569
2021-01-05,211.4499969482422,213.61949
2021-01-06,205.3999938964844,213.89146
2021-01-07,202.8000030517578,212.02423
2021-01-08,201.5,209.14267
2021-01-11,202.5,206.26216
2021-01-12,206.4499969482422,204.42244
2021-01-13,211.25,204.57854
2021-01-14,214.1499938964844,206.82341
2021-01-15,217.8500061035156,210.14061
2021-01-18,219.75,214.10129
2021-01-19,218.8500061035156,217.80865
2021-01-20,217.6499938964844,220.14612
2021-01-21,213.6999969482422,220.93518
2021-01-22,210.6999969482422,219.69283
2021-01-25,207.8000030517578,217.08098
2021-01-27,210.6499938964844,213.75404
2021-01-28,206.6000061035156,211.8207
2021-01-29,203.25,209.74136
2021-02-01,215.9499969482422,207.31236
2021-02-02,218.1999969482422,209.05324
2021-02-03,216.75,212.5085
2021-02-04,229.9499969482422,215.4042
2021-02-05,234.3500061035156,221.20854
2021-02-08,233.1000061035156,227.75644
2021-02-09,229.0,232.43028
2021-02-10,227.5500030517578,233.8456
2021-02-11,226.4499969482422,233.08815
2021-02-12,217.4499969482422,231.20575
2021-02-15,218.6000061035156,226.62146
2021-02-16,218.25,222.6104
2021-02-17,217.75,219.72778
2021-02-18,218.8500061035156,217.94508
2021-02-19,215.9499969482422,217.47588
2021-02-22,207.0500030517578,216.90686
2021-02-23,208.5,214.07051
2021-02-24,208.8500061035156,211.74907
2021-02-25,209.1499938964844,210.38036
2021-02-26,203.8500061035156,209.90208
2021-03-01,206.8999938964844,208.4897
2021-03-02,209.8999938964844,208.09235
2021-03-03,209.9499969482422,209.04282
2021-03-04,209.6999969482422,210.29846
2021-03-05,208.5500030517578,211.31831
2021-03-08,208.0,211.67097
2021-03-09,207.8000030517578,211.51456
2021-03-10,206.5,211.11453
2021-03-12,205.1999969482422,210.31908
2021-03-15,205.4499969482422,209.19315
2021-03-16,207.8500061035156,208.28905
2021-03-17,210.6000061035156,208.3548
2021-03-18,217.6499938964844,209.51752
2021-03-19,222.9499969482422,212.77426
2021-03-22,226.0,217.44154
2021-03-23,222.1999969482422,222.26462
2021-03-24,215.9499969482422,224.70805
2021-03-25,211.6000061035156,223.73158
2021-03-26,210.8999938964844,220.39194
2021-03-30,214.5500030517578,216.75249
2021-03-31,218.5,214.91669
2021-04-01,220.0500030517578,215.31439
2021-04-05,212.5500030517578,216.90846
2021-04-06,212.6499938964844,216.44856
2021-04-07,213.8000030517578,215.506
2021-04-08,213.25,214.96678
2021-04-09,213.1000061035156,214.57228
2021-04-12,205.3000030517578,214.33394
2021-04-13,208.6999969482422,212.03929
2021-04-15,206.6999969482422,210.65091
2021-04-16,207.9499969482422,209.37706
2021-04-19,205.6000061035156,208.89937
2021-04-20,203.5500030517578,208.2219
2021-04-22,205.8999938964844,207.14929
2021-04-23,205.3500061035156,206.92107
2021-04-26,205.3000030517578,206.9211
2021-04-27,205.3999938964844,207.03548
2021-04-28,205.5,207.21455
2021-04-29,204.3000030517578,207.40918
2021-04-30,202.6000061035156,207.2232
2021-05-03,200.9499969482422,206.47134
2021-05-04,199.6000061035156,205.24196
2021-05-05,201.3999938964844,203.77493
2021-05-06,202.75,203.0987
2021-05-07,205.3500061035156,203.25414
2021-05-10,205.5500030517578,204.4157
2021-05-11,204.0,205.71512
2021-05-12,203.25,206.31367
2021-05-14,212.25,206.28835
2021-05-17,212.6000061035156,208.5255
2021-05-18,210.0500030517578,211.02328
2021-05-19,207.75,212.24112
2021-05-20,207.0,211.98941
2021-05-21,209.0500030517578,210.98604
2021-05-24,211.5,210.47197
2021-05-25,210.8999938964844,210.8982
2021-05-26,210.6000061035156,211.36096
2021-05-27,211.1499938964844,211.643
2021-05-28,212.8999938964844,211.9402
2021-05-31,216.6000061035156,212.65106
2021-06-01,215.25,214.36488
2021-06-02,209.0,215.59007
2021-06-03,209.0500030517578,214.54332
2021-06-04,208.75,212.97311
2021-06-07,211.4499969482422,211.48973
2021-06-08,213.6499938964844,211.18347
2021-06-09,212.5,212.0153
2021-06-10,209.3000030517578,212.75554
2021-06-11,207.8999938964844,212.41501
2021-06-14,207.3000030517578,211.41197
2021-06-15,207.0500030517578,210.26564
2021-06-16,207.8500061035156,209.30405
2021-06-17,205.6499938964844,208.90735
2021-06-18,204.5500030517578,208.22957
2021-06-21,204.4499969482422,207.37236
2021-06-22,205.1000061035156,206.67917
2021-06-23,203.9499969482422,206.43483
2021-06-24,203.25,206.12376
2021-06-25,205.0500030517578,205.71341
2021-06-28,203.6000061035156,205.89888
2021-06-29,203.3000030517578,205.85251
2021-06-30,202.6999969482422,205.6769
2021-07-01,203.0,205.33476
2021-07-02,202.3999938964844,205.10445
2021-07-05,203.6499938964844,204.80133
2021-07-06,202.5,204.90085
2021-07-07,203.75,204.79199
2021-07-08,202.0,204.99284
2021-07-09,201.3500061035156,204.75368
2021-07-12,201.1000061035156,204.24336
2021-07-13,201.8500061035156,203.68727
2021-07-14,204.1000061035156,203.45883
2021-07-15,206.25,204.02856
2021-07-16,207.8999938964844,205.33743
2021-07-19,207.75,207.04137
2021-07-20,206.8000030517578,208.40009
2021-07-22,207.0,208.99489
2021-07-23,212.3999938964844,209.17357
2021-07-26,211.1499938964844,210.61716
2021-07-27,208.6499938964844,211.71701
2021-07-28,209.1000061035156,211.68494
2021-07-29,206.0500030517578,211.34738
2021-07-30,204.9499969482422,210.07156
2021-08-02,207.3000030517578,208.4704
2021-08-03,209.8999938964844,207.81726
2021-08-04,208.6000061035156,208.4059
2021-08-05,215.25,208.95741
2021-08-06,214.25,211.28682
2021-08-09,213.8000030517578,213.3607
2021-08-10,209.8500061035156,214.70508
2021-08-11,208.6499938964844,214.28554
2021-08-12,208.8999938964844,212.97057
2021-08-13,211.4499969482422,211.69267
2021-08-16,210.8999938964844,211.44983
2021-08-17,209.1999969482422,211.47914
2021-08-18,208.9499969482422,211.155
2021-08-20,208.8999938964844,210.75267
2021-08-23,206.3000030517578,210.42963
2021-08-24,205.75,209.50684
2021-08-25,206.3999938964844,208.49202
2021-08-26,204.6000061035156,207.91002
2021-08-27,205.8999938964844,207.15569
2021-08-30,208.0,206.94748
